published_date,published_platform,rating,helpful_votes,title,text,Hour,Day,Month,Year,Timezone,language,char_count,translated_text
2016-02-29 18:24:09+00:00,Desktop,5,1,Must go,Você pode andar pelos prédios de uma das mais respeitadas universidades do mundo e ver uma arquitetura e unfraestrutura incríveis. Vale a pena conhecer o Museu de Ciência (onde fica o primeiro computador do mundo) e simplesmente se perder pelo campus (gigante) de Harvard.,0,29,2,2016,UTC,pt,272,You can walk through the buildings of one of the most respected universities in the world and see incredible architecture and infrastructure. It's worth visiting the Science Museum (home to the world's first computer) and simply getting lost in Harvard's (giant) campus.
2016-02-28 12:30:06+00:00,Mobile,5,1,Icono,"La más famosa
Que universitario no querría conocer esta prestigiosa Universidad. Con accesos limitados para los visitantes, se pueden hacer recorridos por el campus y Free walking tours que ofrecen los locales. También puedes colarte en varios de sus edificios para curiosear las aulas y las bibliotecas. ",6,28,2,2016,UTC,es,305,"The most famous
What college student wouldn't want to visit this prestigious university. With limited access for visitors, you can take tours of the campus and free walking tours offered by the locals. You can also sneak into several of its buildings to browse the classrooms and libraries."
2016-02-26 19:20:07+00:00,Mobile,5,1,Imperdible,Valio la pena recorrer el campus de esta universidad y visitar los alrededores de la misma.Para llegar nos tomamos el metro desde boston a cambridge cuya parada nos dejo en la puerta de la universidad.Impecable todo el campus y alrededores.,4,26,2,2016,UTC,es,240,It was worth touring the campus of this university and visit the surroundings of the same.to get there we took the subway from boston to cambridge whose stop left us at the door of the university.impeccable all the campus and surroundings.
2016-02-24 19:16:27+00:00,Desktop,4,1,Une courte visite,Impressionnant de ce retrouver parmi les étudiants d'Harvard par un beau soir de printemps. Une visite guidée du campus et tous ces immenses bâtiments!,2,24,2,2016,UTC,fr,151,Impressive to be among Harvard students on a beautiful spring evening. A guided tour of the campus and all its huge buildings!
2016-02-23 06:10:12+00:00,Mobile,5,0,Da visitare,"Storica università 
Per chiunque abbia un titolo di studio vale la pena girare in questi storici edifici
Bella e suggestiva 
Non mancate la visita al negozio ufficiale ",1,23,2,2016,UTC,it,168,"Historic university
It is worthwhile for anyone with a degree to tour these historic buildings
Beautiful and atmospheric
Don't miss a visit to the official store"
2016-02-21 22:10:54+00:00,Desktop,4,1,보스턴의 상징,너무 추울 때 방문해서 조금 힘들었지만 보스턴만의 느낌을 느낄 수 있었던 곳이었어요. 역시나 세계 최고답게 관광객도 많고 역사적인 느낌이 들더라구요.,6,21,2,2016,UTC,ko,83,"It was a bit difficult to visit when it was so cold, but it was a place that felt like Boston, which is one of the best places in the world, with lots of tourists and a historical feel."
2016-02-18 07:16:00+00:00,Desktop,4,0,Parada básica e obrigatória em Boston,"Infelizmente não podemos entrar na maioria dos prédios, mas vale muito a pena visitar e conhecer as áreas comuns, e sentir um pouquinho do dia a dia das mentes brilhantes que estudam por lá (ou das mentes que pagaram para estudar lá...).",3,18,2,2016,UTC,pt,237,"Unfortunately we can't go into most of the buildings, but it's well worth visiting and seeing the common areas, and getting a taste of the day-to-day life of the brilliant minds who study there (or the minds who have paid to study there...)."
2016-02-15 05:55:19+00:00,Mobile,4,0,L'università americana,"Meta carina e raggiungibile tranquillamente con la metropolitana da Boston.
Consiglio ad ogni studente universitario in visita ad Harvard: toccare la scarpa della statua di John Harvard porta bene e con me ha funzionato!",0,15,2,2016,UTC,it,220,"Nice destination and easily accessible by subway from Boston.
I recommend to any college student visiting Harvard: touching the shoe of John Harvard's statue is good luck, and it worked for me!"
2016-02-11 02:21:27+00:00,Desktop,4,0,Iniversitas Keren di Cambridge,"Setela berkunjung ke MIT. tidakah lengkap pengembaraan di Cambridge kalau tidak mampir ke Harvard.   Gedung-gedungnya asyik, besar, dan terlihat megah, halaman kamusnya luas dan asri dan yang penting suasana inteletualnya sangan terasa.",3,11,2,2016,UTC,id,236,"After a visit to MIT, it would not be complete without a trip to Harvard.   The buildings are fun, big, and look grand, the courtyard is spacious and beautiful and most importantly the intellectual atmosphere is very pronounced."
2016-02-05 15:28:40+00:00,Desktop,3,0,Nada del otro mundo,"Fui esperando encontrar un campus universitario extraordinario y me encontré con una universidad común y corriente. Es lindo, pero no mas que eso. No se puede ingresar a la biblioteca al menos que seas alumno.",4,5,2,2016,UTC,es,209,"I went expecting to find an extraordinary university campus and I found an ordinary university. It's nice, but no more than that. You can't enter the library unless you are a student."
2016-02-02 19:44:12+00:00,Mobile,5,0,보스턴에 왔다면 필수 코스,하버드라는 네임밸류 때문인지 몰라도.. 교정에 거니는 학생들이나 계단에 걸터앉아 뭔가를 쓰고있는 교수를 보는 것 만으로 지적인 향연을 목도하는 듯 두근댔던 곳. 특히 한국의 중고생들이 가면 더 큰 꿈을 꿀 수 있는 밑거름이 될것 같다. 성인 후엔 거의 관광객 모드로 보게됨...,1,2,2,2016,UTC,ko,155,"Maybe it's the name value of Harvard. Just seeing students walking around the campus or a professor sitting on the stairs writing something made me feel like I was witnessing an intellectual feast. Especially for Korean middle and high school students, I think it will be a foundation for them to dream bigger. As an adult, I see it almost as a tourist..."
2016-02-02 10:57:40+00:00,Desktop,5,1,un sueño,"Caminar por los jardines de la Universidad de Harvard es realmente un sueño. Fuimos en pleno invierno bostoniano y se disfruta del mismo modo. Solo ver las caras de los estudiantes, sus distintas nacionalidades, su integración y dedicación al estudio, un placer",1,2,2,2016,UTC,es,261,"Walking through the gardens of Harvard University is truly a dream. We went in the middle of the Boston winter and it is just as enjoyable. Just seeing the faces of the students, their different nationalities, their integration and dedication to study, a pleasure."
2016-01-30 17:22:09+00:00,Desktop,5,0,전세계 관광객이 방문하는 관광지,하버드 야드에는 전세계의 관광객과 다양한 인종의 학생들이 걸어다닙니다. 보스턴이 대부분이 추운 날씨이지만 좋은 날에 간다면 즐겁게 산책할 수 있는 예쁜 캠퍼스입니다.,5,30,1,2016,UTC,ko,92,"Harvard Yard is filled with tourists from all over the world and students of all ethnicities walking around. It's a pretty campus that's fun to walk around if you go on a nice day, even though Boston is cold most of the time."
2016-01-30 07:36:52+00:00,Desktop,5,0,Famosa,"Foi incrível conhecer o campus dessa tão famosa Universidade Americana, prédios com arquitetura impressionante e muita historia envolvida",5,30,1,2016,UTC,pt,137,"It was incredible to see the campus of this famous American University, with its impressive architecture and a lot of history involved"
2016-01-26 19:20:13+00:00,Mobile,3,0,C'est beau mais...,"C'est un lieu magnifique et avec la visite guidée le Havad tour ( ça s'écrit vraiment comme ça) on apprend plein de truc. Par contre, il n'est pas possible d'entrer dans aucun bâtiment. On nous décrit l'intérieur et ça nous donne vraiment le goût de voir, mais non c'est pas permis. Inscrivez vous pour des cours, souhaité d'être choisi et là vous aurez le privilège de voir.",1,26,1,2016,UTC,fr,375,"It's a magnificent place, and with the Havad tour (that's how you spell it) you'll learn a lot. However, it's not possible to enter any of the buildings. We're given a description of the interior and it really makes you want to see it, but no, it's not allowed. Sign up for classes, hope to be chosen and then you'll have the privilege of seeing."
2016-01-26 12:16:33+00:00,Desktop,5,1,excelente lugar,"Excelente lugar para visitar, una de las universidades mas prestiguiosas del mundo,  podes caminar por sus calles sacarte fotos todo muy muy ordenado mucho espacios verdes en los alrrededores hay lugares para comer y de regalos.
para llegar es facil del centro de Boston tomar el metro linea roja en downtown crossing sentido alefwuffe hasta la estacion harvard y a la vuelta el mismo recorrido y si estas en Bunker hillIr ir a la estacion  community college (color naranja sentido forest hill )hacia el centro bajar en downtown crossing y tomar la línea roja hacia allewife rl y bajarce en harvard",1,26,1,2016,UTC,es,598,"Excellent place to visit, one of the most prestigious universities in the world, you can walk through the streets, take pictures, everything is very tidy, lots of green spaces in the surrounding area there are places to eat and gifts.
to get there is easy from downtown boston take the red line subway in downtown crossing direction alefwuffe to harvard station and on the way back the same route and if you are in Bunker hill go to the community college station (orange color direction forest hill) towards downtown get off at downtown crossing and take the red line towards allewife rl and get off at harvard."
